,Y0,Y1,Country,Label,Label5,Label10,Label15,Label20,Label25,Label30,Label35,Label40,Label45,Label50,Label6,Label7,Label8,Label9,Label11,Label12,Label13,Label14,Label16,Label17,Label18,Label19,Label21,Label22,Label23,Label24,Label26,Label27,Label28,Label29,Label31,Label32,Label33,Label34,Label36,Label37,Label38,Label39,Label41,Label42,Label43,Label44,Label46,Label47,Label48,Label49,Label51,Label52,Label53,Label54
0,-22.006031,-9.001748,Acadia,9,3,9,4,17,5,28,10,33,14,36,0,2,1,4,10,8,11,13,14,1,6,10,18,2,8,14,7,8,9,9,13,2,10,0,7,6,5,35,33,20,33,29,35,34,47,48,20,23,5,1
1,-13.610378,8.410161,Afghanistan (1943-1973),18,0,8,1,1,8,26,5,21,19,8,3,0,6,1,3,7,3,6,8,7,13,5,2,5,5,6,2,2,0,1,7,5,21,28,11,14,0,0,8,23,5,26,1,19,33,1,25,27,2,4
2,-9.908794,4.9094257,Afghanistan (1973-1978),2,0,5,1,1,10,12,27,6,11,46,3,0,6,8,0,6,9,7,8,16,13,5,2,13,5,6,19,22,0,1,20,28,24,14,14,22,16,0,32,6,12,26,8,4,5,19,40,6,9,47
3,-16.131153,12.659975,"Afghanistan (1992-1999, 2002-2006)",18,0,8,5,5,11,21,12,21,8,41,3,0,6,1,3,7,3,6,2,7,7,11,16,10,12,9,21,2,6,21,7,5,9,28,20,14,0,12,6,35,5,13,1,19,23,17,10,33,2,25
4,2.1285477,17.988714,Afghanistan (1978-1992),4,1,1,12,2,3,17,8,10,40,35,2,3,4,2,2,9,12,3,12,5,10,6,15,11,3,23,11,6,11,3,21,10,0,18,28,31,8,6,12,12,23,35,3,43,3,3,26,24,19,0
5,-3.3020191,11.232634,Afghanistan,13,0,1,8,4,14,2,31,3,0,42,3,3,4,8,2,9,12,3,12,2,3,14,17,1,11,13,6,10,14,12,11,0,15,6,10,21,27,10,14,36,1,0,26,10,26,46,5,18,52,18
6,-8.601917,-21.057495,Aland Islands,5,2,6,7,3,12,14,14,9,26,6,4,6,3,7,4,2,7,8,13,11,12,2,7,9,15,7,18,0,13,25,9,4,23,30,13,29,26,5,13,10,0,19,21,41,11,8,21,5,39,10
7,4.020683,-15.878246,Albania,1,2,0,3,12,13,27,34,2,31,39,4,6,7,0,8,2,10,4,11,6,2,9,12,20,4,10,22,5,21,16,22,27,2,2,4,24,21,22,15,17,19,34,24,8,41,26,15,2,22,32
8,5.957178,-13.084489,Algeria,1,2,0,3,12,17,27,9,2,31,39,4,6,7,0,5,5,10,11,11,3,2,9,9,8,4,10,3,5,21,15,22,27,2,2,19,24,21,1,15,17,41,40,24,8,41,26,15,2,22,32
9,17.466413,5.939158,Andorra,0,4,3,9,16,1,10,15,26,16,1,1,1,0,6,1,1,6,12,9,0,0,8,13,17,1,4,10,11,17,26,12,3,29,16,25,1,28,21,20,14,4,2,37,45,22,16,22,10,1,40
10,16.900145,-2.508189,Anguilla,11,4,7,9,11,15,25,29,11,7,37,1,5,5,5,1,1,6,5,9,10,8,8,3,6,10,22,5,11,8,8,5,6,30,5,2,10,10,17,10,30,10,20,20,9,45,32,44,15,41,21
11,3.3858614,-12.538279,Angola,1,2,0,3,12,17,27,9,2,31,39,4,6,7,3,5,5,5,10,11,3,2,9,0,8,4,10,23,5,21,16,22,27,12,27,19,2,21,1,15,17,41,1,24,8,41,26,15,2,22,32
12,-15.832151,-9.005611,Antigua and Barbuda,9,3,9,14,17,5,1,10,1,28,38,0,2,1,4,10,8,11,13,14,1,6,10,18,2,8,2,7,8,9,24,13,2,10,25,7,11,20,4,1,11,3,7,5,39,13,5,8,1,30,28
13,17.149446,17.412666,Armenia (1944-1991),8,1,3,2,8,6,4,6,27,4,49,2,1,0,6,6,4,8,2,15,13,9,15,8,3,7,5,14,7,26,5,15,21,8,10,9,28,9,2,4,9,16,17,6,28,7,39,16,7,11,42
14,-5.134114,-3.5216322,Argentina,16,3,2,11,13,0,8,18,5,10,44,5,4,2,3,0,6,1,10,0,15,1,7,10,18,14,16,20,3,16,23,10,24,25,19,27,20,33,9,9,19,38,12,30,37,31,7,12,49,28,39
15,17.279129,17.86031,Armenia,8,1,3,2,8,6,4,6,27,4,49,2,1,0,6,6,4,8,2,15,13,9,15,8,3,7,5,14,7,26,5,15,21,8,10,9,28,9,2,4,9,16,17,6,28,7,39,16,7,11,42
16,-2.3126528,-6.1564336,Artsakh,16,2,2,11,10,0,8,19,5,10,44,5,4,2,3,5,10,1,10,0,15,1,7,0,18,18,16,20,3,10,23,10,24,28,12,33,20,34,9,40,15,8,12,41,16,14,10,9,9,0,50
17,20.159937,2.3241997,Australia,11,4,7,9,16,1,10,15,26,16,13,1,1,5,5,1,1,6,12,9,0,0,8,13,17,1,4,10,11,15,26,12,11,13,16,32,32,28,30,37,14,39,14,37,31,12,16,2,32,32,14
18,14.792375,-16.983358,Aruba,19,2,0,13,19,4,29,4,30,18,27,4,5,7,0,8,11,10,11,4,12,14,0,20,0,9,21,17,14,5,15,26,25,17,15,31,30,7,14,3,24,27,4,9,32,40,11,28,8,35,8
19,-10.643055,-1.5629282,Assyria,2,3,5,11,1,19,8,33,39,43,43,0,2,1,4,0,6,9,7,8,16,13,7,10,13,14,12,8,3,16,27,0,24,25,19,30,15,12,25,35,31,38,42,33,22,36,7,38,49,21,15
20,7.848322,13.205021,Austria (1929-1938),12,1,3,12,2,18,24,26,24,9,19,2,1,0,6,6,4,0,2,7,5,17,6,1,11,3,23,24,26,25,19,29,17,0,3,28,9,30,26,11,0,42,6,14,46,35,30,6,36,37,51
21,7.841216,-23.50009,Azores,10,2,0,13,9,13,3,3,13,41,18,4,6,7,0,8,11,10,4,4,6,11,0,12,20,13,0,22,25,19,20,30,12,26,33,17,8,36,11,5,7,9,11,23,24,43,33,0,26,3,29
22,8.620669,12.326225,Austria,12,1,3,12,2,18,24,26,24,9,19,2,1,0,6,6,4,0,2,1,5,17,6,1,15,3,23,24,26,25,19,29,17,0,3,0,9,30,26,11,0,42,6,14,46,35,30,6,36,37,51
23,20.125763,-3.3445852,Bahamas,11,4,7,0,11,15,25,29,11,7,17,1,5,5,5,1,1,6,5,3,10,8,4,3,21,10,20,5,19,8,22,25,31,13,5,2,10,10,17,10,30,10,20,0,9,12,32,44,15,25,21
24,8.094602,12.458801,Austria (1920-1929),12,1,3,12,2,18,24,26,24,9,19,2,1,0,6,6,4,0,2,1,5,17,6,1,15,3,23,24,26,25,19,29,17,0,3,0,9,30,26,11,0,42,6,14,46,35,30,6,36,37,51
25,9.936665,-23.362438,Azerbaijan,10,2,0,13,9,13,3,3,13,41,18,4,6,7,0,8,11,10,4,4,12,14,0,12,20,13,0,22,14,19,20,30,12,26,33,17,8,36,11,5,7,9,11,23,24,43,33,0,26,3,29
26,15.844145,15.631907,Azerbaijan (1944-1992),8,1,3,2,8,6,4,6,27,4,49,2,1,0,6,6,4,8,2,15,9,9,13,8,3,7,5,25,7,2,5,15,21,8,10,9,28,9,2,4,9,16,17,6,28,7,39,16,7,11,42
27,-1.1098596,0.664822,Belarus (1920- (government in exile)),6,0,4,11,13,0,0,7,14,27,0,5,4,2,8,0,6,9,7,10,4,16,1,10,7,6,3,16,20,16,14,4,9,6,1,16,0,2,28,26,19,6,24,18,2,19,41,35,40,38,7
28,5.4841847,-9.871009,Bavaria,14,2,0,10,12,17,13,9,2,15,22,4,6,7,3,5,5,5,0,5,3,2,9,9,8,4,10,23,9,10,4,8,7,12,27,19,25,1,1,19,17,41,40,24,17,17,13,49,2,15,17
29,19.553497,12.780693,Belarus,8,1,3,2,8,6,4,6,27,4,49,2,1,0,6,6,4,8,2,15,9,9,13,8,3,7,5,25,7,2,5,15,21,8,10,9,28,9,2,4,9,16,17,17,28,7,6,16,7,48,42
30,11.135911,-15.519836,Bangladesh,19,2,0,13,19,4,3,4,4,6,11,4,5,7,0,8,11,10,11,4,12,14,0,20,0,9,21,3,5,5,15,30,1,2,2,8,5,19,38,31,7,19,27,9,32,40,40,14,44,35,2
31,-11.06024,10.763377,Bahrain,13,0,8,1,1,8,23,2,17,44,8,3,0,6,1,3,7,3,6,2,7,7,5,2,5,5,6,19,22,0,1,11,26,5,13,3,26,13,0,2,39,32,26,32,38,18,9,25,27,27,48
32,21.081232,6.734058,Barbados,0,4,3,9,16,1,10,15,26,16,13,1,1,0,6,1,1,6,12,9,0,0,8,13,17,1,4,10,11,15,26,12,11,29,16,32,1,28,30,37,14,39,14,37,45,46,16,2,10,32,40
33,19.172922,12.925802,Belarus (1955-1991),8,1,3,2,8,6,4,6,27,4,49,2,1,0,6,6,4,8,2,15,9,9,13,8,3,7,5,25,7,2,5,15,21,8,10,9,28,9,2,4,9,16,17,17,28,7,6,16,7,48,42
34,7.0433974,-5.4128947,Belize,3,4,4,10,15,16,13,13,15,5,47,5,4,2,3,5,5,5,0,5,3,5,18,9,16,22,8,15,21,22,4,8,7,7,11,29,25,1,31,19,3,2,28,25,25,32,13,30,22,6,17
35,-4.1013684,-4.045638,Bolivia,16,3,2,11,13,0,8,18,5,10,44,5,4,2,3,0,10,1,10,0,15,1,7,10,18,14,16,20,3,16,23,10,24,28,19,27,20,33,9,9,19,8,12,30,37,31,7,12,49,0,39
36,-7.542056,-8.498257,Biafra,16,3,2,11,10,23,19,0,23,12,16,0,2,3,7,4,10,1,10,0,15,1,7,19,18,2,16,20,18,4,23,28,18,1,12,1,34,35,23,28,37,40,31,13,16,20,10,24,28,43,30
37,8.780068,1.651666,Bermuda,0,4,4,6,0,9,15,11,8,2,20,5,4,2,5,9,3,0,0,1,14,5,17,14,16,20,15,4,1,1,13,1,19,4,23,15,36,6,3,22,25,30,21,43,12,0,15,50,3,17,45
38,22.62537,-1.2508231,Benin,11,4,7,9,11,1,10,15,11,7,17,1,5,5,5,1,1,6,5,9,0,8,8,3,21,10,4,5,19,15,22,25,11,13,5,32,32,10,30,37,14,10,14,0,31,12,32,2,32,32,14
39,2.7086968,-2.1672432,Bonaire,14,4,4,10,15,9,0,13,15,22,0,5,4,2,3,9,5,5,0,10,4,16,18,14,16,6,3,16,20,1,4,19,9,20,1,5,12,14,20,0,8,22,9,31,23,19,2,48,14,23,3
40,-22.70108,5.734317,Bhutan,17,0,8,5,14,2,5,25,32,29,14,3,0,6,1,7,0,4,1,6,8,4,3,11,14,0,17,21,15,12,7,14,30,14,26,6,27,22,8,23,18,31,37,28,13,6,36,31,11,29,35
41,-17.507645,1.0449514,Bophuthatswana,17,3,9,4,14,24,16,22,35,30,30,0,0,1,4,7,0,4,1,6,8,4,3,5,14,21,17,13,17,23,7,0,14,3,9,24,3,31,16,16,4,15,39,16,21,1,28,43,45,18,11
42,-14.355803,19.09874,Bosnia and Herzegovina (1992-1999),7,0,8,8,18,11,9,30,7,36,2,3,0,6,1,3,7,3,6,2,7,7,11,16,10,12,11,12,13,24,10,27,13,9,4,20,7,29,24,36,2,25,8,10,7,29,34,46,48,34,12
43,3.7607906,-7.252728,Brazil,14,2,2,10,15,17,13,19,38,15,22,5,4,2,3,5,5,5,0,5,3,2,18,0,8,18,8,23,9,10,4,8,7,12,27,5,25,1,1,40,29,41,38,41,27,14,35,49,22,15,17
44,-20.093319,15.883734,Bulgaria (royal anthem:  1908-1944),7,0,8,5,5,11,21,12,7,8,33,3,0,6,1,3,7,3,6,2,7,7,11,16,10,12,9,21,2,6,21,27,13,9,4,20,7,29,12,6,35,25,13,10,7,23,17,46,20,51,12
45,-0.95920026,8.336275,Brittany,13,0,1,6,4,14,2,31,3,27,34,5,3,4,8,0,6,0,9,12,4,3,1,17,1,11,13,6,10,14,12,16,0,15,6,10,21,27,10,14,38,1,22,44,35,26,18,47,18,52,18
46,-24.229221,10.168522,Botswana,18,0,8,5,5,2,5,25,32,29,14,3,0,6,1,7,0,4,1,6,8,4,3,11,10,0,9,21,15,12,21,14,30,14,26,6,27,22,8,23,18,31,37,28,13,6,36,31,11,29,35
47,-16.892021,3.0417354,Brunei,17,0,9,4,14,24,26,5,35,30,30,3,0,6,4,7,0,4,1,6,8,4,3,5,14,21,17,2,17,23,7,0,14,3,9,11,3,25,16,35,4,15,15,16,21,33,28,17,45,46,24
48,-3.5735345,-0.97912425,Bulgaria (1885-1944),6,3,2,11,13,0,8,18,5,10,0,5,4,2,8,0,6,9,7,10,4,16,7,10,7,14,12,8,3,16,14,4,24,25,19,27,20,33,9,9,19,6,12,30,37,31,7,12,49,28,39
49,3.1668582,15.06394,Bulgaria (1944-1950),15,1,1,12,2,18,17,8,10,20,5,2,3,4,2,2,9,12,3,12,5,10,6,17,11,3,23,24,26,11,3,21,10,0,17,28,31,8,37,12,12,23,35,3,43,39,3,26,0,4,0
50,2.7961464,-12.904809,Burkina Faso,1,2,0,3,12,17,27,9,2,31,39,4,6,7,3,5,5,5,10,11,3,2,9,0,8,4,10,23,5,21,16,22,27,12,27,19,2,21,1,15,17,20,1,24,8,41,26,15,2,22,32
51,12.011146,9.995478,Bulgaria (1950-1964),0,1,3,2,8,21,4,1,0,24,10,2,1,0,6,6,4,8,2,1,9,9,13,1,15,7,5,25,7,25,19,29,3,27,3,25,18,30,29,11,26,35,2,40,1,37,47,37,50,49,9
52,12.94247,6.653041,Bulgaria,0,1,3,9,16,21,15,1,0,24,1,2,1,0,6,9,3,6,12,1,9,0,17,1,15,1,15,4,1,17,13,1,3,29,23,25,36,30,21,20,16,4,2,4,30,24,25,22,31,49,6
53,7.6742435,0.5143785,Cabo Verde,3,4,4,6,0,9,15,13,15,2,20,5,4,2,3,9,3,0,0,1,14,5,17,14,16,6,15,4,1,1,13,19,19,20,23,15,12,14,3,22,25,30,21,43,12,0,15,50,3,17,45
54,-23.783398,9.734711,Cambodia (1970-1975),18,0,8,5,5,2,5,25,32,29,14,3,0,6,1,7,0,4,1,6,8,4,3,11,10,0,9,21,15,12,21,14,30,14,26,6,27,22,8,23,18,31,37,28,13,6,36,31,11,29,35
55,3.6112094,-20.187563,Canary Islands,10,2,0,7,3,13,7,34,19,1,3,4,6,7,0,8,2,10,4,4,6,11,2,12,20,19,19,22,25,3,6,2,27,26,20,4,24,36,22,38,13,26,34,7,14,8,4,42,12,40,20
56,9.198151,-3.570721,Canada,3,4,4,10,0,16,6,20,25,5,47,1,5,5,5,9,5,5,0,5,14,5,18,14,16,22,8,15,21,22,8,19,19,7,11,29,23,1,31,19,3,2,28,25,25,32,15,30,22,6,31
57,-23.01583,9.079885,Cambodia,18,0,8,5,5,2,5,25,32,29,14,3,0,6,1,7,0,4,1,6,8,4,3,11,10,0,9,21,15,12,21,14,30,14,26,6,27,22,8,23,18,31,37,28,13,6,36,31,11,29,35
58,-16.59196,-7.7389975,Cameroon,9,3,9,4,17,5,28,10,33,28,4,0,2,1,4,10,8,11,13,14,1,6,10,18,2,8,2,7,8,9,24,13,2,10,25,7,11,5,4,25,11,3,7,5,0,13,38,20,1,30,1
59,-13.219163,-10.569576,Cayman Islands,9,3,9,14,17,5,1,10,1,28,38,0,2,1,4,10,8,11,13,14,1,6,16,18,2,8,2,7,8,9,24,13,2,10,25,1,11,20,4,1,11,3,16,5,39,13,5,8,1,30,28
60,2.8966959,17.235071,Cambodia (1976-1979 (to 1993 in exile)),15,1,1,12,2,3,17,8,10,20,35,2,3,4,2,2,9,12,3,12,5,10,6,15,11,3,23,11,6,11,3,21,10,0,22,28,31,8,6,12,12,23,35,3,43,39,3,26,0,19,0
61,0.37586635,1.4868021,Catalonia,6,4,4,6,13,0,0,7,14,22,0,5,4,2,8,0,6,0,9,10,4,16,1,10,7,6,3,16,20,27,14,4,9,6,1,16,0,2,28,26,8,37,24,18,2,19,41,35,14,38,7
62,-0.7873286,21.396122,Central African Republic,4,1,1,12,2,3,11,21,31,40,26,2,3,4,2,2,9,12,3,12,2,10,14,6,12,3,1,11,23,7,17,3,10,16,18,12,4,37,36,24,27,11,18,12,42,3,21,27,24,26,46
63,21.72208,-0.63765895,Chad,11,4,7,9,11,1,10,15,11,7,17,1,5,5,5,1,1,6,5,9,0,8,8,13,17,10,4,5,19,15,22,25,11,13,5,32,32,10,30,37,14,10,14,0,31,12,32,2,32,32,14
64,9.782814,-11.695572,Chechnya,19,2,0,10,19,4,6,9,4,37,7,4,5,7,0,8,11,2,11,5,3,14,12,9,19,9,21,3,5,21,15,18,1,7,29,8,5,19,31,19,33,41,40,9,17,17,13,14,39,33,41
65,-19.156164,11.459091,China (1911-1912),18,0,8,5,5,2,21,12,21,8,41,3,0,6,1,3,7,3,6,2,7,7,11,11,10,0,9,21,2,6,21,7,5,9,28,11,14,0,12,6,35,5,13,1,19,23,17,10,33,2,25
66,-17.42793,6.7195244,China (1915-1916),18,0,8,5,5,2,26,5,21,19,41,3,0,6,1,7,0,4,1,6,8,4,3,11,14,0,9,2,2,6,21,7,5,21,28,11,14,0,12,8,23,5,37,1,19,33,1,17,33,2,4
67,-3.5181472,12.002793,Chechnya (1992-2004),13,0,1,8,4,14,2,31,3,0,42,3,3,4,8,2,9,12,3,12,2,3,14,17,1,11,13,6,10,14,12,11,0,15,6,10,21,27,10,14,36,1,0,26,10,26,46,5,43,27,18
68,-20.468464,5.8406057,Chile,18,0,8,5,14,2,5,25,32,29,14,3,0,6,1,7,0,4,1,6,8,4,3,11,14,0,17,21,15,12,7,14,30,14,26,6,27,22,8,23,18,31,37,28,13,6,36,31,11,29,35
69,7.9764066,-18.654371,China (1921-1928),10,2,0,13,9,13,3,34,13,6,11,4,6,7,0,8,11,10,4,4,12,14,0,12,20,13,0,22,5,21,20,30,27,2,2,4,24,36,38,31,7,19,27,23,32,34,40,42,44,50,2
70,-24.344707,-1.1885968,Ciskei,17,3,9,4,14,24,16,22,16,13,21,0,0,1,4,7,0,4,1,6,8,4,3,5,14,21,17,13,12,23,7,23,16,19,24,24,3,31,16,16,28,15,3,29,18,1,14,7,19,18,49
71,-1.7236092,-11.981803,Colombia,1,2,2,3,10,23,19,28,34,34,29,4,6,3,7,5,10,1,10,11,15,2,9,0,8,18,10,0,18,10,16,22,29,12,8,26,2,4,15,7,15,20,36,2,3,2,22,29,21,8,5
72,5.876793,-1.6464864,China,14,4,4,10,15,9,0,13,15,5,47,5,4,2,3,9,5,5,0,5,14,5,18,14,16,6,8,16,20,1,4,19,19,20,11,29,12,14,20,0,3,22,28,31,23,32,2,50,22,6,3
73,2.3771172,-20.118038,Comoros,10,2,0,7,3,13,7,34,19,1,3,4,6,7,7,8,2,10,4,4,6,11,2,12,20,19,19,9,25,3,6,2,27,18,20,4,24,36,22,38,13,26,34,7,14,8,4,42,12,40,20
74,-15.027831,17.543945,Confederate States of America,7,0,8,5,18,11,9,30,7,36,2,3,0,6,1,3,7,3,6,2,7,7,11,16,10,12,11,12,13,24,10,27,13,9,4,20,7,29,24,36,2,25,8,10,7,29,34,46,48,34,12
75,4.9556184,-13.374406,"Congo, Democratic Republic of",1,2,0,3,12,17,27,9,2,31,39,4,6,7,0,5,5,10,4,11,3,2,9,9,8,4,10,23,5,21,16,22,27,2,2,19,24,21,1,15,17,41,1,24,8,41,26,15,2,22,32
76,-7.9244437,-3.3982222,"Congo, Republic of (1970-1991)",16,3,2,11,13,19,8,18,39,43,43,0,2,1,4,0,6,1,7,0,15,1,7,10,18,14,12,8,3,16,27,10,24,25,19,27,15,12,25,9,31,38,12,33,37,31,7,38,49,28,15
77,2.0138717,0.19332868,"Congo, Republic of",6,4,4,6,15,9,0,7,14,22,0,5,4,2,3,9,3,5,0,10,4,16,18,14,7,6,3,16,20,1,11,4,9,6,1,16,12,14,28,26,8,37,9,11,23,19,2,11,14,23,52
78,17.906702,-9.873154,Cook Islands,19,4,7,0,11,15,25,29,30,33,45,1,5,5,5,1,1,2,5,3,10,8,4,3,21,10,20,5,4,5,0,26,31,31,5,31,16,32,14,27,5,36,33,36,5,4,0,13,25,25,37
79,-7.730692,-9.551087,Cornwall,16,3,2,14,10,23,19,0,23,12,16,0,2,3,7,4,10,1,10,0,15,1,7,19,18,2,16,20,18,4,23,28,18,1,12,1,34,35,23,28,37,40,31,13,16,20,10,24,28,43,30
80,4.366402,-7.2131414,Costa Rica,14,2,2,10,15,17,13,13,38,15,22,5,4,2,3,5,5,5,0,5,3,5,18,0,8,18,8,23,9,10,4,8,7,12,27,5,25,1,1,40,29,41,38,41,27,14,35,49,22,15,17
81,-16.758038,-6.3785744,Côte d’Ivoire,9,3,9,4,17,5,28,10,33,28,4,0,2,1,4,10,8,11,13,14,1,6,10,18,2,8,2,7,8,9,24,13,2,10,25,7,11,5,4,25,11,3,7,5,0,13,38,20,1,30,1
82,19.997793,-6.829444,Crimea,11,4,7,0,11,15,25,29,11,33,45,1,5,5,5,1,1,2,5,3,10,8,4,3,21,10,20,5,19,8,22,25,31,31,5,23,16,17,7,27,5,36,33,0,9,4,0,13,25,25,37
83,15.605392,5.185502,Croatia,0,4,3,9,16,21,10,1,26,16,1,1,1,0,6,1,1,6,12,9,0,0,8,13,17,1,4,10,11,17,26,12,3,29,16,25,1,28,21,20,14,4,2,4,45,22,25,22,10,1,40
84,-5.582577,-0.78296953,Cuba,2,3,5,11,13,0,8,18,39,43,43,5,4,2,8,0,6,9,7,10,16,16,7,10,13,14,12,8,3,16,27,10,24,25,19,27,20,12,25,9,19,38,12,30,37,31,7,38,49,28,15
85,2.210039,-1.8707477,Curaçao,14,4,4,10,15,0,0,13,15,22,0,5,4,2,3,9,5,5,0,10,4,16,18,14,16,6,3,16,20,1,4,19,9,20,1,5,12,14,20,0,8,22,9,31,23,19,2,48,14,23,3
86,26.395681,-6.4629817,Czechia,11,4,7,0,11,15,18,16,36,39,32,1,5,5,5,1,1,2,5,3,10,8,4,3,21,10,20,5,19,8,22,25,23,32,31,23,35,23,7,21,32,21,23,38,26,38,43,45,38,42,27
